Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10
0.20024653312788912,0.36545070151835474,0.5097668308702792,0.7574568965517241,0.6205,0.6942798828644956,0.5244006568144499,0.6948648648648649,0.3316129032258065,0.6573697200479515
0.4852286942163463,0.592753020987916,0.5608718728347042,0.592753020987916,0.666760635227471,0.4159187448616059,0.4401213832079889,0.5347661933273203,0.17056956690633773,0.3522642151855635
0.6283324520501851,0.46872400837468103,0.7548105033197062,0.7598549618559703,0.7598549618559703,0.4465756825774576,0.7511711909799842,0.5480768601646807,0.40472054428442,0.7560970566463101
0.43881495100551243,0.18025137071456737,0.7589774768258423,0.44758141977837973,0.46510915010915005,0.6305053963345421,0.7305913105723973,0.4835523230224185,0.4835523230224185,0.7305913105723973
0.4319344393368623,0.7208624465700625,0.22400918654776794,0.7750163560513958,0.5465237288262126,0.7946709992166558,0.6675244360705379,0.4238322579329514,0.7322668694989065,0.6248411518183938
0.5901370015181249,0.8430073950847912,0.8136102955672858,0.86478575648617,0.3672221807469004,0.5901370015181249,0.6236523580252069,0.7916182954293144,0.8430073950847912,0.8601132237117516
0.525482132850554,0.5646228676324435,0.5646228676324435,0.28969886103506587,0.5848194259576565,0.5134013382799255,0.48862526363632736,0.48862526363632736,0.5201116095852938,0.5881165110903069
0.7474538777815292,0.5184380413164817,0.7341284522206528,0.7362669074147674,0.7857208603504173,0.19787970330500354,0.7269365371092301,0.7857208603504173,0.5705505506174552,0.12995916700894297
0.7030779452488419,0.6142361807979986,0.7236956228478917,0.7184831342981686,0.7157236391951382,0.6448856404850685,0.7157236391951382,0.6770157180312903,0.7216252838709067,0.686685906114186
0.5874766552732654,0.6503401486301623,0.4534534534534534,0.3755855855855856,0.5648128527672363,0.5934321418192386,0.5520775589741107,0.4534534534534534,0.41726794667971145,0.6169060192131569
0.448949895836145,0.32922666877902057,0.08038260762126377,0.7078713992694696,0.3772925751377746,0.6531296599671647,0.577103400723392,0.757225914906359,0.757225914906359,0.32922666877902057
0.34335789602247285,0.34818968909878,0.5619463356027233,0.8225418667632671,0.5244057724957555,0.719028276831745,0.8225418667632671,0.5619463356027233,0.4889636401970368,0.781644801855698
0.31498180110367496,0.5314562891075767,0.5147058823529411,0.5334329044117647,0.5247460135043345,0.4374384165765835,0.5763314492600117,0.6118162243465531,0.5247460135043345,0.38752579979360163
0.7400870806818383,0.14633729926999361,0.6243040426046962,0.7160611820818034,0.48966693124026217,0.6057582418521391,0.6780322043486229,0.5953235754395656,0.6057582418521391,0.514643731784594
0.6083733974358975,0.7268434123272833,0.40254388493158205,0.4839701437802705,0.42210156824239914,0.5788704809922912,0.6538461538461539,0.6069909123613784,0.6538461538461539,0.42210156824239914
0.7747402278162471,0.35377559348984217,0.6371160583723302,0.7829321584145301,0.29455958440527413,0.6239027949370326,0.6792323184456818,0.514587228080465,0.5066831730547872,0.6371160583723302
0.7780603517668839,0.7154599242327502,0.7121892393641962,0.11583155084270087,0.8274836082783842,0.7044098242029542,0.5879235390773448,0.5420547440364515,0.676798012294613,0.7855712970677463
0.6354918541447039,0.5241292321219106,0.5241292321219106,0.5241292321219106,0.6330484330484331,0.619372785404773,0.7806195286195285,0.527745863406491,0.7806195286195285,0.5709978213507626
0.6605789503675423,0.7247706422018348,0.5486908461581407,0.6734751487045064,0.5486908461581407,0.5211009174311927,0.7206195905497229,0.7206195905497229,0.6956572337412961,0.8120885051268214
0.553110632488432,0.5312891986062718,0.553110632488432,0.353519614922635,0.8282868670713533,0.3868981360064496,0.7465897319555855,0.4741526765917009,0.6834003439339258,0.3868981360064496
0.474074074074074,0.4519057423930451,0.6479999999999999,0.5885018408382893,0.44693645891079964,0.6772802653399669,0.6668537304842074,0.4970370370370371,0.6668537304842074,0.5821459620224204
0.5003936876548085,0.5813826548821195,0.581776575826919,0.5459628884253794,0.5418898935921568,0.529704171885164,0.5078557702350632,0.581776575826919,0.5815876785527189,0.5584091915867052
0.6196152358678181,0.5872915912951232,0.6114172455547766,0.28068160135243175,0.6141716947259692,0.6075116927985779,0.5936060212263014,0.3999371864853627,0.38335396296634744,0.38335396296634744
