Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10
0.6892857142857143,0.6916666666666667,0.5809523809523809,0.655952380952381,0.5238095238095238,0.5797619047619048,0.7309523809523809,0.655952380952381,0.6892857142857143,0.6892857142857143
0.532608695652174,0.5302536231884059,0.490036231884058,0.5302536231884059,0.5190217391304348,0.532608695652174,0.5338768115942029,0.491304347826087,0.5242753623188405,0.4916666666666667
0.717911877394636,0.48162116858237547,0.5259219348659004,0.6750478927203065,0.5856681034482758,0.6386494252873562,0.6345186781609196,0.6597222222222222,0.6999521072796935,0.5856681034482758
0.681173409434279,0.3775390297129428,0.7332969615578311,0.6255455766325333,0.7451527614571093,0.7332969615578311,0.6715208997817693,0.7510282021151586,0.6165015947624644,0.7062699345308041
0.6927606800258027,0.5580456541190669,0.4150175832865139,0.6849470420542272,0.7178870924110952,0.7188755020080322,0.7278076034708783,0.7178870924110952,0.6927606800258027,0.7048504900430739
0.44631901840490795,0.6389806512505898,0.6236432279377064,0.645351580934403,0.6558518168947617,0.7282916470033035,0.6004011326097216,0.6790939122227464,0.6511326097215668,0.6004011326097216
0.5205498866213152,0.5411942554799698,0.5197940287226002,0.5439814814814815,0.5205498866213152,0.5401549508692366,0.5411942554799698,0.5390684051398337,0.5205498866213152,0.5145502645502645
0.624507897358061,0.5240430678745909,0.6306502869610587,0.6459232557036474,0.6086325475501589,0.5422994829957786,0.6281269269079353,0.5863729070815349,0.624507897358061,0.6205046720106246
0.5365631589035844,0.5738519674689887,0.568618390426901,0.5566965141433227,0.5664790930748378,0.5655343793641666,0.569652098907418,0.5655343793641666,0.5655343793641666,0.5303129877597963
0.5510912698412698,0.7118055555555555,0.5843253968253967,0.5843253968253967,0.6001984126984127,0.7222222222222223,0.6507936507936508,0.4677579365079365,0.5868055555555556,0.6696428571428572
0.32722222222222225,0.5708333333333333,0.6619444444444444,0.5351388888888888,0.6461111111111111,0.6794444444444443,0.5341666666666667,0.6220833333333333,0.6594444444444445,0.6795833333333332
0.5006410256410256,0.5006410256410256,0.555448717948718,0.6852564102564103,0.7336538461538461,0.7144230769230769,0.7163461538461537,0.5798076923076922,0.7442307692307693,0.5006410256410256
0.660989010989011,0.6560439560439559,0.6857753357753358,0.6771672771672772,0.66001221001221,0.5301587301587302,0.6862026862026862,0.5301587301587302,0.6560439560439559,0.6164835164835165
0.633939393939394,0.6695238095238095,0.6249350649350649,0.6588744588744588,0.6695238095238095,0.6119480519480519,0.6424242424242425,0.6081385281385281,0.6695238095238095,0.56995670995671
0.6841690661161515,0.5613353615472375,0.6302765252349649,0.6450806758298474,0.612348563046667,0.690471016461129,0.5813005921660238,0.6642853262345847,0.6404628673874069,0.6404628673874069
0.7624085684430513,0.7435997910135841,0.5528343782654128,0.7028474399164053,0.651580459770115,0.7435997910135841,0.5528343782654128,0.6646747648902822,0.5172413793103448,0.7531021421107629
0.5861840861840862,0.3554148554148554,0.5136080136080136,0.29408429408429415,0.39368739368739364,0.42005292005292005,0.5874125874125874,0.5458325458325457,0.5942165942165942,0.4770364770364771
0.6121141525917297,0.6892836342457774,0.6589982527664531,0.6493884682585905,0.6996214327315085,0.74286546301689,0.733401281304601,0.6512813046010483,0.5829935934769948,0.5279557367501456
0.7109609609609611,0.6477102102102102,0.5180180180180181,0.6004129129129129,0.6060435435435436,0.6477102102102102,0.6477102102102102,0.6004129129129129,0.5429804804804805,0.7113363363363363
0.5856481481481481,0.5124007936507937,0.47652116402116396,0.5856481481481481,0.5162037037037037,0.46825396825396826,0.5325727513227514,0.47271825396825395,0.5124007936507937,0.5198412698412698
0.49450549450549447,0.6229395604395604,0.6098901098901099,0.6167582417582418,0.5576923076923077,0.4993131868131868,0.5686813186813187,0.6442307692307692,0.6167582417582418,0.5927197802197802
0.5566343042071197,0.577467637540453,0.5108886192017259,0.5960086299892126,0.534789644012945,0.5787823624595468,0.577467637540453,0.5870078209277237,0.5849514563106795,0.577467637540453
0.5967422962137283,0.590827370464924,0.5967422962137283,0.590827370464924,0.5931106396749488,0.5822336485563266,0.6161770522455143,0.5848944662184027,0.5488295997986408,0.5262486066664269
0.6546985815602837,0.6238918439716312,0.6288785460992907,0.622229609929078,0.5476507092198581,0.5476507092198581,0.5718085106382979,0.6767508865248226,0.5718085106382979,0.6551418439716312
0.535369304322373,0.5137574397502195,0.5290760074153575,0.5137574397502195,0.5488828178358864,0.5200995219045761,0.44550687871987515,0.5299053566201581,0.4454580934725339,0.5183432530002927
0.7258211678832117,0.7330468566046621,0.6883535436778903,0.7221715328467153,0.4405757004944666,0.7591535201318578,0.7201554038144573,0.7095891217329879,0.6920326112550036,0.7014215917117965
0.5637253818439026,0.7330408257996066,0.730841493335691,0.730841493335691,0.5637253818439026,0.7171592139873124,0.6727746955195509,0.6537874936451449,0.6780796180455781,0.6319488959129993
